activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,19468430,[],CHEMBL4478126,Inhibition of human erythrocyte AChE using ATCI as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Ellman assay,B,,,BAO_0000190,BAO_0000357,single protein format,Fc1ccc(CN2CCC(CNc3nc(-c4ccc(Cl)cc4)c(-c4ccc(Cl)cc4)s3)CC2)c(Cl)c1,,,CHEMBL4477206,J Med Chem,2016.0,"{'bei': '11.20', 'le': '0.24', 'lle': '-2.62', 'sei': '22.32'}",CHEMBL4554666,,CHEMBL4554666,6.28,0,http://www.openphacts.org/units/Nanomolar,3255465,=,1,1,=,,IC50,nM,,520.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.52
,19468431,[],CHEMBL4478126,Inhibition of human erythrocyte AChE using ATCI as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Ellman assay,B,,,BAO_0000190,BAO_0000357,single protein format,Fc1cc(F)cc(CN2CCC(CNc3nc(-c4ccc(Cl)cc4)c(-c4ccc(Cl)cc4)s3)CC2)c1,,,CHEMBL4477206,J Med Chem,2016.0,"{'bei': '11.39', 'le': '0.24', 'lle': '-2.19', 'sei': '22.02'}",CHEMBL4529936,,CHEMBL4529936,6.20,0,http://www.openphacts.org/units/Nanomolar,3255464,=,1,1,=,,IC50,nM,,630.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.63
,19468432,[],CHEMBL4478126,Inhibition of human erythrocyte AChE using ATCI as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Ellman assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccccc1CN1CCC(CNc2nc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3)s2)CC1,,,CHEMBL4477206,J Med Chem,2016.0,"{'bei': '11.60', 'le': '0.24', 'lle': '-2.36', 'sei': '21.52'}",CHEMBL4530559,,CHEMBL4530559,6.06,0,http://www.openphacts.org/units/Nanomolar,3255463,=,1,1,=,,IC50,nM,,870.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.87
,19468433,[],CHEMBL4478126,Inhibition of human erythrocyte AChE using ATCI as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Ellman assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-c2nc(NCC3CCN(Cc4ccc(F)cc4)CC3)sc2-c2ccc(C)cc2)cc1,,,CHEMBL4477206,J Med Chem,2016.0,"{'bei': '13.24', 'le': '0.25', 'lle': '-1.13', 'sei': '22.84'}",CHEMBL4549453,,CHEMBL4549453,6.43,0,http://www.openphacts.org/units/Nanomolar,3255462,=,1,1,=,,IC50,nM,,370.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.37
,19468434,[],CHEMBL4478126,Inhibition of human erythrocyte AChE using ATCI as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Ellman assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-c2nc(NCC3CCN(Cc4cc(F)cc(F)c4)CC3)sc2-c2ccc(C)cc2)cc1,,,CHEMBL4477206,J Med Chem,2016.0,"{'bei': '12.95', 'le': '0.25', 'lle': '-1.18', 'sei': '23.16'}",CHEMBL4532806,,CHEMBL4532806,6.52,0,http://www.openphacts.org/units/Nanomolar,3255461,=,1,1,=,,IC50,nM,,300.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.3
,19468435,[],CHEMBL4478126,Inhibition of human erythrocyte AChE using ATCI as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Ellman assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-c2nc(NCC3CCN(Cc4ccccc4C(F)(F)F)CC3)sc2-c2ccc(C)cc2)cc1,,,CHEMBL4477206,J Med Chem,2016.0,"{'bei': '11.94', 'le': '0.23', 'lle': '-2.04', 'sei': '22.72'}",CHEMBL4532372,,CHEMBL4532372,6.40,0,http://www.openphacts.org/units/Nanomolar,3255460,=,1,1,=,,IC50,nM,,400.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.4
,19468436,[],CHEMBL4478126,Inhibition of human erythrocyte AChE using ATCI as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Ellman assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-c2nc(NCC3CCN(Cc4ccccc4C)CC3)sc2-c2ccc(C)cc2)cc1,,,CHEMBL4477206,J Med Chem,2016.0,"{'bei': '13.08', 'le': '0.25', 'lle': '-1.43', 'sei': '22.38'}",CHEMBL4560673,,CHEMBL4560673,6.30,0,http://www.openphacts.org/units/Nanomolar,3255459,=,1,1,=,,IC50,nM,,500.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.5
,19468437,[],CHEMBL4478126,Inhibition of human erythrocyte AChE using ATCI as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Ellman assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(-c2nc(NC(=O)C3CCN(Cc4ccc(F)cc4C(F)(F)F)CC3)sc2-c2ccc(OC)cc2)cc1,,,CHEMBL4477206,J Med Chem,2016.0,"{'bei': '9.86', 'le': '0.19', 'lle': '-1.59', 'sei': '9.28'}",CHEMBL4549599,,CHEMBL4549599,5.91,0,http://www.openphacts.org/units/Nanomolar,3255458,=,1,1,=,,IC50,nM,,1230.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,1.23
,19468438,[],CHEMBL4478126,Inhibition of human erythrocyte AChE using ATCI as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Ellman assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(-c2nc(NC(=O)C3CCN(Cc4ccccc4C#N)CC3)sc2-c2ccc(OC)cc2)cc1,,,CHEMBL4477206,J Med Chem,2016.0,"{'bei': '10.31', 'le': '0.19', 'lle': '-0.67', 'sei': '6.35'}",CHEMBL4587025,,CHEMBL4587025,5.55,0,http://www.openphacts.org/units/Nanomolar,3255457,=,1,1,=,,IC50,nM,,2800.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,2.8
,19468439,[],CHEMBL4478126,Inhibition of human erythrocyte AChE using ATCI as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Ellman assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(-c2nc(NC(=O)C3CCN(Cc4c(F)cccc4Cl)CC3)sc2-c2ccc(OC)cc2)cc1,,,CHEMBL4477206,J Med Chem,2016.0,"{'bei': '11.28', 'le': '0.22', 'lle': '-0.75', 'sei': '10.03'}",CHEMBL4570156,,CHEMBL4570156,6.39,0,http://www.openphacts.org/units/Nanomolar,3255456,=,1,1,=,,IC50,nM,,410.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.41
,19468440,[],CHEMBL4478126,Inhibition of human erythrocyte AChE using ATCI as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Ellman assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(-c2nc(NC(=O)C3CCN(Cc4ccc(F)cc4)CC3)sc2-c2ccc(OC)cc2)cc1,,,CHEMBL4477206,J Med Chem,2016.0,"{'bei': '11.16', 'le': '0.21', 'lle': '-0.54', 'sei': '9.32'}",CHEMBL4520251,,CHEMBL4520251,5.94,0,http://www.openphacts.org/units/Nanomolar,3255455,=,1,1,=,,IC50,nM,,1160.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,1.16
,19468441,[],CHEMBL4478126,Inhibition of human erythrocyte AChE using ATCI as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Ellman assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(-c2nc(NC(=O)C3CCN(Cc4cc(F)cc(F)c4)CC3)sc2-c2ccc(OC)cc2)cc1,,,CHEMBL4477206,J Med Chem,2016.0,"{'bei': '10.21', 'le': '0.20', 'lle': '-1.01', 'sei': '8.81'}",CHEMBL4514685,,CHEMBL4514685,5.61,0,http://www.openphacts.org/units/Nanomolar,3255454,=,1,1,=,,IC50,nM,,2450.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,2.45
,19468442,[],CHEMBL4478126,Inhibition of human erythrocyte AChE using ATCI as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Ellman assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(-c2nc(NC(=O)C3CCN(Cc4cccc(F)c4)CC3)sc2-c2ccc(OC)cc2)cc1,,,CHEMBL4477206,J Med Chem,2016.0,"{'bei': '11.74', 'le': '0.22', 'lle': '-0.24', 'sei': '9.80'}",CHEMBL4571742,,CHEMBL4571742,6.24,0,http://www.openphacts.org/units/Nanomolar,3255453,=,1,1,=,,IC50,nM,,570.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.57
,19468443,[],CHEMBL4478126,Inhibition of human erythrocyte AChE using ATCI as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Ellman assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(-c2nc(NC(=O)C3CCN(Cc4ccccc4C(F)(F)F)CC3)sc2-c2ccc(OC)cc2)cc1,,,CHEMBL4477206,J Med Chem,2016.0,"{'bei': '10.60', 'le': '0.21', 'lle': '-1.19', 'sei': '9.68'}",CHEMBL4527101,,CHEMBL4527101,6.17,0,http://www.openphacts.org/units/Nanomolar,3255452,=,1,1,=,,IC50,nM,,680.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.68
,19468444,[],CHEMBL4478126,Inhibition of human erythrocyte AChE using ATCI as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Ellman assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(-c2nc(NC(=O)C3CCN(Cc4ccccc4C)CC3)sc2-c2ccc(OC)cc2)cc1,,,CHEMBL4477206,J Med Chem,2016.0,"{'bei': '11.13', 'le': '0.21', 'lle': '-0.78', 'sei': '9.22'}",CHEMBL4593583,,CHEMBL4593583,5.87,0,http://www.openphacts.org/units/Nanomolar,3255451,=,1,1,=,,IC50,nM,,1340.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,1.34
,19468445,[],CHEMBL4478126,Inhibition of human erythrocyte AChE using ATCI as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Ellman assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1nc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)s1)C1CCN(Cc2ccc(OC(F)(F)F)cc2)CC1,,,CHEMBL4477206,J Med Chem,2016.0,"{'bei': '9.66', 'le': '0.20', 'lle': '-2.67', 'sei': '10.76'}",CHEMBL4548499,,CHEMBL4548499,5.86,0,http://www.openphacts.org/units/Nanomolar,3255450,=,1,1,=,,IC50,nM,,1380.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,1.38
,19468446,[],CHEMBL4478126,Inhibition of human erythrocyte AChE using ATCI as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Ellman assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1ccccc1CN1CCC(C(=O)Nc2nc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3)s2)CC1,,,CHEMBL4477206,J Med Chem,2016.0,"{'bei': '10.51', 'le': '0.21', 'lle': '-1.76', 'sei': '8.33'}",CHEMBL4547993,,CHEMBL4547993,5.75,0,http://www.openphacts.org/units/Nanomolar,3255449,=,1,1,=,,IC50,nM,,1770.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,1.77
,19468447,[],CHEMBL4478126,Inhibition of human erythrocyte AChE using ATCI as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Ellman assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1nc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)s1)C1CCN(Cc2ccc(F)cc2Cl)CC1,,,CHEMBL4477206,J Med Chem,2016.0,"{'bei': '9.45', 'le': '0.20', 'lle': '-3.00', 'sei': '12.01'}",CHEMBL4529976,,CHEMBL4529976,5.43,0,http://www.openphacts.org/units/Nanomolar,3255448,=,1,1,=,,IC50,nM,,3700.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,3.7
,19468448,[],CHEMBL4478126,Inhibition of human erythrocyte AChE using ATCI as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Ellman assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1nc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)s1)C1CCN(Cc2cc(F)cc(F)c2)CC1,,,CHEMBL4477206,J Med Chem,2016.0,"{'bei': '11.09', 'le': '0.23', 'lle': '-1.72', 'sei': '13.69'}",CHEMBL4532149,,CHEMBL4532149,6.19,0,http://www.openphacts.org/units/Nanomolar,3255447,=,1,1,=,,IC50,nM,,640.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.64
,19468449,[],CHEMBL4478126,Inhibition of human erythrocyte AChE using ATCI as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Ellman assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1nc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)s1)C1CCN(Cc2cccc(F)c2)CC1,,,CHEMBL4477206,J Med Chem,2016.0,"{'bei': '11.45', 'le': '0.23', 'lle': '-1.58', 'sei': '13.68'}",CHEMBL4591964,,CHEMBL4591964,6.19,0,http://www.openphacts.org/units/Nanomolar,3255446,=,1,1,=,,IC50,nM,,650.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.65
,19468450,[],CHEMBL4478126,Inhibition of human erythrocyte AChE using ATCI as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Ellman assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1nc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)s1)C1CCN(Cc2ccccc2C(F)(F)F)CC1,,,CHEMBL4477206,J Med Chem,2016.0,"{'bei': '9.41', 'le': '0.19', 'lle': '-3.09', 'sei': '12.29'}",CHEMBL4592283,,CHEMBL4592283,5.56,0,http://www.openphacts.org/units/Nanomolar,3255445,=,1,1,=,,IC50,nM,,2770.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,2.77
,19468451,[],CHEMBL4478126,Inhibition of human erythrocyte AChE using ATCI as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Ellman assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccccc1CN1CCC(C(=O)Nc2nc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3)s2)CC1,,,CHEMBL4477206,J Med Chem,2016.0,"{'bei': '11.11', 'le': '0.23', 'lle': '-1.98', 'sei': '13.17'}",CHEMBL4566613,,CHEMBL4566613,5.96,0,http://www.openphacts.org/units/Nanomolar,3255444,=,1,1,=,,IC50,nM,,1100.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,1.1
,19468452,[],CHEMBL4478126,Inhibition of human erythrocyte AChE using ATCI as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Ellman assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-c2nc(NC(=O)C3CCN(Cc4ccc(C(F)(F)F)cc4)CC3)sc2-c2ccc(C)cc2)cc1,,,CHEMBL4477206,J Med Chem,2016.0,,CHEMBL4548883,,CHEMBL4548883,,0,http://www.openphacts.org/units/Nanomolar,3255443,>,1,1,>,,IC50,nM,,10000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,10.0
,19468453,[],CHEMBL4478126,Inhibition of human erythrocyte AChE using ATCI as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Ellman assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-c2nc(NC(=O)C3CCN(Cc4ccc([N+](=O)[O-])cc4)CC3)sc2-c2ccc(C)cc2)cc1,,,CHEMBL4477206,J Med Chem,2016.0,"{'bei': '10.70', 'le': '0.20', 'lle': '-1.22', 'sei': '6.38'}",CHEMBL4572079,,CHEMBL4572079,5.63,0,http://www.openphacts.org/units/Nanomolar,3255442,=,1,1,=,,IC50,nM,,2320.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,2.32
,19468454,[],CHEMBL4478126,Inhibition of human erythrocyte AChE using ATCI as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Ellman assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-c2nc(NC(=O)C3CCN(Cc4ccc(C#N)cc4)CC3)sc2-c2ccc(C)cc2)cc1,,,CHEMBL4477206,J Med Chem,2016.0,"{'bei': '11.63', 'le': '0.22', 'lle': '-0.93', 'sei': '8.54'}",CHEMBL4535748,,CHEMBL4535748,5.89,0,http://www.openphacts.org/units/Nanomolar,3255441,=,1,1,=,,IC50,nM,,1280.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,1.28
,19468455,[],CHEMBL4478126,Inhibition of human erythrocyte AChE using ATCI as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Ellman assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-c2nc(NC(=O)C3CCN(Cc4c(F)cccc4Cl)CC3)sc2-c2ccc(C)cc2)cc1,,,CHEMBL4477206,J Med Chem,2016.0,"{'bei': '10.37', 'le': '0.20', 'lle': '-2.20', 'sei': '12.25'}",CHEMBL4573793,,CHEMBL4573793,5.54,0,http://www.openphacts.org/units/Nanomolar,3255440,=,1,1,=,,IC50,nM,,2880.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,2.88
,19468456,[],CHEMBL4478126,Inhibition of human erythrocyte AChE using ATCI as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Ellman assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-c2nc(NC(=O)C3CCN(Cc4ccc(F)cc4Cl)CC3)sc2-c2ccc(C)cc2)cc1,,,CHEMBL4477206,J Med Chem,2016.0,,CHEMBL4578266,,CHEMBL4578266,,0,http://www.openphacts.org/units/Nanomolar,3255439,>,1,1,>,,IC50,nM,,10000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,10.0
,19468457,[],CHEMBL4478126,Inhibition of human erythrocyte AChE using ATCI as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Ellman assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-c2nc(NC(=O)C3CCN(Cc4cc(F)cc(F)c4)CC3)sc2-c2ccc(C)cc2)cc1,,,CHEMBL4477206,J Med Chem,2016.0,"{'bei': '10.82', 'le': '0.21', 'lle': '-1.62', 'sei': '12.39'}",CHEMBL4535218,,CHEMBL4535218,5.60,0,http://www.openphacts.org/units/Nanomolar,3255438,=,1,1,=,,IC50,nM,,2500.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,2.5
,19468458,[],CHEMBL4478126,Inhibition of human erythrocyte AChE using ATCI as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Ellman assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-c2nc(NC(=O)C3CCN(Cc4cccc(F)c4)CC3)sc2-c2ccc(C)cc2)cc1,,,CHEMBL4477206,J Med Chem,2016.0,,CHEMBL4554172,,CHEMBL4554172,,0,http://www.openphacts.org/units/Nanomolar,3255437,>,1,1,>,,IC50,nM,,10000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,10.0
,19468459,[],CHEMBL4478126,Inhibition of human erythrocyte AChE using ATCI as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Ellman assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-c2nc(NC(=O)C3CCN(Cc4ccccc4C(F)(F)F)CC3)sc2-c2ccc(C)cc2)cc1,,,CHEMBL4477206,J Med Chem,2016.0,"{'bei': '9.32', 'le': '0.18', 'lle': '-2.84', 'sei': '11.32'}",CHEMBL4533844,,CHEMBL4533844,5.12,0,http://www.openphacts.org/units/Nanomolar,3255436,=,1,1,=,,IC50,nM,,7570.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,7.57
,19468460,[],CHEMBL4478126,Inhibition of human erythrocyte AChE using ATCI as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Ellman assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-c2nc(NC(=O)C3CCN(Cc4ccccc4C)CC3)sc2-c2ccc(C)cc2)cc1,,,CHEMBL4477206,J Med Chem,2016.0,,CHEMBL4570655,,CHEMBL4570655,,0,http://www.openphacts.org/units/Nanomolar,3255435,>,1,1,>,,IC50,nM,,10000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,10.0
Not Determined,19468519,[],CHEMBL4478129,Inhibition of human erythrocyte AChE-induced Abeta (1 to 42) aggregation at 10 uM incubated for 24 hrs by thioflavin-T fluorescence assay,B,,,BAO_0000376,BAO_0000357,single protein format,Cc1ccc(-c2nc(NC(=O)C3CCN(Cc4ccccc4C)CC3)sc2-c2ccc(C)cc2)cc1,,,CHEMBL4477206,J Med Chem,2016.0,,CHEMBL4570655,,CHEMBL4570655,,0,,3255435,,1,0,,,Inhibition,%,,,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,INH,,,,
Not Determined,19468520,[],CHEMBL4478129,Inhibition of human erythrocyte AChE-induced Abeta (1 to 42) aggregation at 10 uM incubated for 24 hrs by thioflavin-T fluorescence assay,B,,,BAO_0000376,BAO_0000357,single protein format,Cc1ccc(-c2nc(NC(=O)C3CCN(Cc4ccccc4C(F)(F)F)CC3)sc2-c2ccc(C)cc2)cc1,,,CHEMBL4477206,J Med Chem,2016.0,,CHEMBL4533844,,CHEMBL4533844,,0,,3255436,,1,0,,,Inhibition,%,,,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,INH,,,,
Not Determined,19468521,[],CHEMBL4478129,Inhibition of human erythrocyte AChE-induced Abeta (1 to 42) aggregation at 10 uM incubated for 24 hrs by thioflavin-T fluorescence assay,B,,,BAO_0000376,BAO_0000357,single protein format,Cc1ccc(-c2nc(NC(=O)C3CCN(Cc4cccc(F)c4)CC3)sc2-c2ccc(C)cc2)cc1,,,CHEMBL4477206,J Med Chem,2016.0,,CHEMBL4554172,,CHEMBL4554172,,0,,3255437,,1,0,,,Inhibition,%,,,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,INH,,,,
Not Determined,19468522,[],CHEMBL4478129,Inhibition of human erythrocyte AChE-induced Abeta (1 to 42) aggregation at 10 uM incubated for 24 hrs by thioflavin-T fluorescence assay,B,,,BAO_0000376,BAO_0000357,single protein format,Cc1ccc(-c2nc(NC(=O)C3CCN(Cc4cc(F)cc(F)c4)CC3)sc2-c2ccc(C)cc2)cc1,,,CHEMBL4477206,J Med Chem,2016.0,,CHEMBL4535218,,CHEMBL4535218,,0,,3255438,,1,0,,,Inhibition,%,,,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,INH,,,,
Not Determined,19468523,[],CHEMBL4478129,Inhibition of human erythrocyte AChE-induced Abeta (1 to 42) aggregation at 10 uM incubated for 24 hrs by thioflavin-T fluorescence assay,B,,,BAO_0000376,BAO_0000357,single protein format,Cc1ccc(-c2nc(NC(=O)C3CCN(Cc4ccc(F)cc4Cl)CC3)sc2-c2ccc(C)cc2)cc1,,,CHEMBL4477206,J Med Chem,2016.0,,CHEMBL4578266,,CHEMBL4578266,,0,,3255439,,1,0,,,Inhibition,%,,,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,INH,,,,
Not Determined,19468524,[],CHEMBL4478129,Inhibition of human erythrocyte AChE-induced Abeta (1 to 42) aggregation at 10 uM incubated for 24 hrs by thioflavin-T fluorescence assay,B,,,BAO_0000376,BAO_0000357,single protein format,Cc1ccc(-c2nc(NC(=O)C3CCN(Cc4c(F)cccc4Cl)CC3)sc2-c2ccc(C)cc2)cc1,,,CHEMBL4477206,J Med Chem,2016.0,,CHEMBL4573793,,CHEMBL4573793,,0,,3255440,,1,0,,,Inhibition,%,,,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,INH,,,,
Not Determined,19468525,[],CHEMBL4478129,Inhibition of human erythrocyte AChE-induced Abeta (1 to 42) aggregation at 10 uM incubated for 24 hrs by thioflavin-T fluorescence assay,B,,,BAO_0000376,BAO_0000357,single protein format,Cc1ccc(-c2nc(NC(=O)C3CCN(Cc4ccc(C#N)cc4)CC3)sc2-c2ccc(C)cc2)cc1,,,CHEMBL4477206,J Med Chem,2016.0,,CHEMBL4535748,,CHEMBL4535748,,0,,3255441,,1,0,,,Inhibition,%,,,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,INH,,,,
Not Determined,19468526,[],CHEMBL4478129,Inhibition of human erythrocyte AChE-induced Abeta (1 to 42) aggregation at 10 uM incubated for 24 hrs by thioflavin-T fluorescence assay,B,,,BAO_0000376,BAO_0000357,single protein format,Cc1ccc(-c2nc(NC(=O)C3CCN(Cc4ccc([N+](=O)[O-])cc4)CC3)sc2-c2ccc(C)cc2)cc1,,,CHEMBL4477206,J Med Chem,2016.0,,CHEMBL4572079,,CHEMBL4572079,,0,,3255442,,1,0,,,Inhibition,%,,,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,INH,,,,
Not Determined,19468527,[],CHEMBL4478129,Inhibition of human erythrocyte AChE-induced Abeta (1 to 42) aggregation at 10 uM incubated for 24 hrs by thioflavin-T fluorescence assay,B,,,BAO_0000376,BAO_0000357,single protein format,Cc1ccc(-c2nc(NC(=O)C3CCN(Cc4ccc(C(F)(F)F)cc4)CC3)sc2-c2ccc(C)cc2)cc1,,,CHEMBL4477206,J Med Chem,2016.0,,CHEMBL4548883,,CHEMBL4548883,,0,,3255443,,1,0,,,Inhibition,%,,,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,INH,,,,
